,review_id,review_date,review_text,agree_score,disagree_score,funny_score,professor_id,professor_name,course_id,course_name
0,80001,2017-05-09 00:00:00,"
DO NOT TAKE THIS CLASS WITH THIS PROFESSOR! You will regret it. She is one of the worst lecturers I have ever had, and her tests are super convoluted and difficult. I was excited to take this class and have been considering minoring in psychology, but this class was honestly really discouraging. The lectures are disjointed and unclear, and it's extremely difficult to do well on the tests, even if you really study for them. The class had an average of about 70% (sometimes lower) on each midterm, and we would spend the entire class after getting them back debating multiple choice questions that she wrote and somehow refused to hold herself accountable for when they confused the class. She would argue with students extensively over the right answers to the questions and would become visibly frustrated when she was asked more than once about a question that the students didn't understand. She also gave basically zero partial credit on her short answer questions, which were always these bizarrely difficult graphs that meant essentially nothing and somehow took up a huge part of each test. 
 I had to take this class to fulfill my lab requirement because it was the only option that fit my schedule, but honestly I would really avoid it if you possibly can--it's just really not worth it to let this teacher basically ruin a subject for you because she's bad at what she does and doesn't know how to write tests. The class is also based almost entirely on your test scores, so if you're not comfortable with that, I consider that another reason to try and avoid this class. Added bonus--she's the chair of the psychology department, so there's really no one to talk to about her ineffective teaching methods and you basically just have to suck it up. 
Long story short: spare yourself the trouble and the frustration of taking this class with Lisa Son. It's probably not worth it for you unless you have absolutely no other choice, as I did. 
Workload:
Very light, but unfortunately that doesn't mean the class is fair. It's a reading every few weeks and a response, and a ridiculous number of tests: 3 midterms (30% each and she drops the lowest of the 3) and a cumulative final exam worth 40%. 
",0,2,0,811,"Son, Lisa",7197,Lit Hum
1,80002,2017-05-09 00:00:00,"
Total douche.  At all costs avoid taking class with this guy.  He weighs participation very high and makes it almost impossible to get a good participation grade without doing some sort of extra credit.  If you talk twice a class expect a C range participation grade.  He grades all assignments like an ass and wouldn't know good writing if it hit him in the dick.  Do yourself a favor and don't take class with a professor who degrades students because he's miserable with his life as a art phd.
Workload:
Typical workload.  5 small writing assingnments throughout the semester.  One final paper. Midterm and final.  
",0,0,0,13392,"Teti, Matthew",7197,Lit Hum
2,80003,2017-05-10 00:00:00,"
Professor Neath is one of the best professors in the Department of Statistics. His explanations in class are very clear and he's very friendly. Even though the homework can be challenging, he actually walks through the problems in class and is also very helpful during office hours if you still don't understand. He is also quite lenient with homework deadlines.
This class requires that you have taken Statistical Inference and that you have some experience with R (if you've taken Linear Regression Models, you should be fine).
Workload:
Problem Sets - 40% of the grade (all involve coding to some extent)
Midterm - 20% 
Final - 40%
",1,0,0,13065,"Neath, Ronald ",7197,Lit Hum
3,80004,2017-05-10 00:00:00,"
Bartlett is a very capable instructor who tries to provide a healthy balance between lectures and discussions in his class. Sometimes his explanations can be confusing since the discussions can get side-tracked and Professor Bartlett has a lot to say about the subject. Regardless, the class is very interesting and he is very enthusiastic to help students. 
Workload:
First Paper - 5 pages
Second Paper - 9 pages
Precis - Summaries of the readings to be posted on CourseWorks (8 required)
Pop quizzes - If you get half or more correct, you pass.
Final Exam - 3 short answers
",0,0,0,13393,"Bartlett, Nicholas",7197,Lit Hum
4,80005,2017-05-10 00:00:00,"
I feel like Dr. Phillips deserved a more fair and honest review here.
She was a tough professor and Orgo was no easy subject, but she tried her best to make her objective clear and organized. She used PowerPoint at a minimal level, which I enjoyed because you truly engaged with the material while writing notes. She didn't curve but she gave us all the tools to be successful. She made herself available on every Friday to work with us on workshop problems. When you whined about you have plan on Fridays, have you thought about the professor who spent HER TIME out of class time to help you? If you did all her workshop problems (once, twice or as many times as needed) AND her Hunter past exams, you would be golden. They were very similar to her actual exams. You would quickly learn her testing style after one or two exams. The average for the first two midterms was at the 70s. You might not do well in a midterm, but you could drop one. Also, she allowed us to bring a 2-page (back and forth) CHEAT SHEETS for the final exam! You couldn't get better than that.
I took her both for Orgo I and Orgo II. If you put the work in, you would get the grade you deserve. The idea of not curving is so that your performance is YOURS, not depending on others. I think she made Workshop mandatory (like in recitation?) starting next semester. Go to those and trust me, you would learn a ton in 12 weeks.
Workload:
3 midterms (100 pts each) + 1 final (200 pts) you can drop 1 midterm or half of the final
7 quizzes (10 pts each) you can drop 2
",5,5,0,13327,"Phillips, Karen ",7197,Lit Hum
5,80006,2017-05-10 00:00:00,"
Professor Rao is a star. She's fiercely intelligent, funny, warm and really wants you to learn and work hard while doing it. There's a huge amount of reading for sure but, you are being educated on 400 years of history! She is open to changing the work load as the class progresses but be assured, you will learn a lot and you will probably enjoy learning it with her.
Workload:
50-100 pages a week. Two papers of 5 pages each.
",0,0,0,928,"Rao, Anupama",7197,Lit Hum
6,80007,2017-05-10 00:00:00,"
Overall, I enjoyed this class.  We read 10 plays this semester plus a narrative poem and 60 sonnets, so it's very heavy reading.  There are 5 response papers due throughout the semester, approximately every other week.  A lot of people didn't put effort into them, but they are very helpful when prepping for the midterm and final, which is basically the same format. The final paper was supposed to be 8-9 pages, but Prof. Eisendrath cut it to 6-7 pages.  Professor Eisendrath was good at facilitating class discussion with a 60-person class in a 200+ people lecture hall, but she did not finish analyzing each play every week and we had to often rush through some aspects of the discussion to finish discussing every play by the end of the semester.  She also decided to switch the syllabus and read another play with less than 2 days' notice and postpone the other one for two months, which was irritating because I had already started reading the play.
Workload:
1 Play/Poem/Sonnets per week (heavy reading)
5 Response Papers (one every other week), 3-4 paragraphs or 1-2 pages in length
Final Paper, 6-7 pages
Midterm (4 short essays)
Final (4 short essays + speed ID section)
",1,0,0,12800,"Eisendrath, Rachel",7197,Lit Hum
7,80008,2017-05-10 00:00:00,"
I very seldom review professors since I don't usually have anything to say, but Brendan was an exception to the rule.
I think he's incredible.
He beats around the bush a lot and goes off topic, which is endearing and at times a bit annoying, but I think mostly he's just trying to make points about the material that fly over peoples' heads. Cocky kids who think they're geniuses come in with the mentality that they're going to learn how the economy works and make millions of dollars trading on Wall Street. They hate him because he doesn't deliver the goods they want so that they can study everything, commit it all to memory, and ace the test like they could do if it were a chemistry course, retaining all of this information like it's a fact of the matter.
The course is designed to try to make people understand that there is no fact of the matter. Economics is a tricky beast with very few real ""theories"" akin to what you would learn in a hard science class. In the problem sets and tests he forces you to think about these theories and more importantly what they really mean in practice. The problem sets force you to conceptualize them and understand what they mean, but more importantly that they could also not mean that thing at all if you think about it a certain way.
He makes a lot of self-deprecating humor and says that he doesn't understand this stuff; but this is the subtle way he implies to the class that he doesn't totally understand this stuff, they don't understand this stuff, and nobody really understands this stuff because it's always being falsified and reformulated as the economy changes.
It's painfully obvious to me why so many kids don't enjoy Brendan's class. It's a conflict between intellectuals like himself who like thinking about economics, and career-oriented people chasing success who just want to take the theories and go do something incredibly dangerous with them so they can make lots of money. He knows the kind of students he's dealing with, so instead of giving them what they want he tries to teach them what they need to know so he doesn't end up being implicated in the next Manhattan Project of economics.
Anyway, amazing professor. Extremely subtle but brilliant. Not for the Donald Trump types who want to go to Columbia and get a BS education in economics, but there's an incredible amount about economics that you can learn if you come in with an open mind and figure out what he's trying to tell you. He will never shove anything down your throat, and his point is often very different from what he says. Just like in the world of business where a huge chunk of his students end up. 
Most people hate him, I love him, so I guess I'm just an idiot and don't understand anything about economics.

Workload:
I am a math/philosophy major, and I had absolutely no problem with it. 6 psets, a midterm, and a final. If you're not particularly good with abstract ideas, however, then I would suggest not taking this class. I would also suggest not majoring in economics.
",1,1,1,572,"O'Flaherty, Brendan",7197,Lit Hum
8,80009,2017-05-10 00:00:00,"
Yuan is an awful, awful teacher. He is super boring in class and people literally FELL ASLEEP and started snoring - while he was talking! Unlike what I've heard about other Python professors, Yuan doesn't really care about his students learning. He just comes to class and drones for two hours, and he does not take care to keep students engaged whatsoever. It's like he's just trying to fulfill a requirement. He may know the material, but the fact that he can't communicate any of it is testament to the fact that he is just a PhD student who should not be licensed to teach. 
The course itself is NOT a 1-credit course. Yuan gave way too much work and is not empathetic to students' needs. He doesn't seem to realize that people take more than his class.
He is organized, though - my recommendation is: don't go to class. I stopped going after the first few lectures; spare yourself the pain of sitting through his lecture. His notes comprehensive enough.
Workload:
A long problem set every single week, and a final project where he expects too much of you. 
",0,0,0,13395,"Kang, Yuan",7197,Lit Hum
9,80010,2017-05-11 00:00:00,"
Professor Durgin is a mixed bag. He's very passionate about the subject of writing and will do everything in his power to help you succeed. If you go to his office hours he will talk you through your essay and ensure that you walk away with a good idea, usually like 5, (more importantly an idea he likes) that you can pursue. The ideas are also genuinely interesting and will make you see the relations between individuals, narrative, and world in a whole new light. That said, his style of writing is very humanities, gender studies,that iffy dimension of philosophy and thought. So if you're not into the kinda bsey nuances of aesthetics, representation, and language it's going to be a rough semester. On the other hand, if you can stick to a text and analyze the shit of what it means for someone to wear white glasses or how sounds can be reflected off of mirrors in the form of images, you're good. 
Little bit of advice. The way he keeps his grading consistent and feel not like bs is that he grades very harshly on how close you keep to the text and exhibit. So for all the progressions stick very close to the language and arguments of your exhibit don't insert your own narration and expand the scope of your text. Stay as specific as possible.  
So if you're looking for an easy Uwriting class this is not it.So SEAS kids stay out. If you're genuinely interested in the humanities and academia in a gender studies/philosphy field, I cannot reccomend anyone better than Dr. Durgin. 
Also he's generally a great guy. 
Workload:
Standard Uwriting.
",0,0,0,13184,"Durgin, Allen",7197,Lit Hum
10,80011,2017-05-11 00:00:00,"
Tests are really hard. Half the class already knows the material. If you're taking this as an intro to probability take it with someone else. She's not very good. Homework doesn't prepare for the finals. Poor explanation in lecture (her accent is fine, but her grammar is often in Chinese structure which results in really interesting phrases). 

Workload:
Weekly Homework 
Midterm average: 60
Final average: Probably(Ha!)like 40-50 

",3,0,0,13152,"Wang, Christina Dan",7197,Lit Hum
11,80012,2017-05-11 00:00:00,"
Wei is really a great prof.
His lectures were slow in pace and very clear, and he is very approachable. Exams are reasonable and he would adjust the level of questions in next exam based on feedback for the previous exam.
Too bad he's going to MIT.
Workload:
Not too light compared to other sections. Webassign + weekly homework. Two midterms and a final. There is a rescue algorithm that boosts your best exam score and lowers your worst one.
",0,0,0,8065,"Zhang, Wei",7197,Lit Hum
12,80013,2017-05-12 00:00:00,"
Professor Morrison is smart, funny (in a silly way), approachable, great at explaining, and passionate. 
This class is very doable if you take the couple of hours each week to read/understand the readings and go to lecture and TA session.
The class was structured really well. 
-Aquinas/Anslem
-Descartes/Elizabeth correspondence 
-Spinoza
-Leibniz
-Anne Conway
-John Locke
-Berkeley 
-Hume
-Kant 
Workload:
3 one page single spaced papers; you summarize and make a short objection for one of the readings 
1 theee-5 double spaced paper, comparing 2 philosophers' ideas
2 in-class exams (non-cumulative) that mostly on lecture material. Take good notes; this will help when studying! 
",1,0,0,9816,"Morrison, John",7197,Lit Hum
13,80014,2017-05-12 00:00:00,"
AP is a very good and well-organized class. Labs are not too hard but tedious and the instruction in the lab is sometimes not clear. Exam is not that hard. Don't listen to the rumor, you can ace the exams if you really understand the material inside out. 
Jae's teaching is clear and to the point. However Jae is a terrible human being. He is disrespectful to some students even though some of them are already working and have possibly accomplished much more than Jae in other fields. 

Workload:
Pretty heavy. 10 easy labs. 3 exams 
",5,16,4,3509,"Lee, Jae",7197,Lit Hum
14,80015,2017-05-13 00:00:00,"
Dr. Fay is an amazing professor! She truly cares for her students to improve in her advanced lab course. My grades were not exactly the highest in the beginning but they improved as the course progressed. The course consists of many advanced lab projects some of which replicate the Nobel Prize winning research! It is fantastic upper-level biology course to have. The course has relatively new techniques and the lecture component goes over new theory in leading research in the frontiers of chemistry. 
The Course
The TA was fantastic and he is very responsive via email as well as in office hours. The labs were graded harshly but very fairly. I find it most perplexing. So sticking to the course manual guidelines was critical. The take-home quizzes were challenging as you would be asked to read scientific literature and use it substantiate your claims/findings in the lab experiment. The in-class quizzes were difficult- perhaps the most challenging. This kind of made the difference between what grade you made the course if you were on the brink. The in-class quizzes wee basically a new experiment from a research article that related to the experiment we completed that week. You had to understand the context of the experiment and answer questions under a time limit. So without knowing the general concepts of the experiment and applying them would make the quiz all the more difficult. Although you may not get a good yield, but a yield is expected as this makes it all the more challenging to explain your data. I should also add that yield is not a criterion used for grading. The lab reports are strictly graded based on the rubric. 
Overall
The course was fantastic! I would probably do it again :) We learned so much more chemistry and I thought this was an invaluable experience whether you are going into PhD or MD or both. 
Workload:
4 projects, 2 Long and 2 short. Long ones will take weeks to complete while the short is within 2 weeks. You meet 1x a week for 5 hrs+. The lab reports will take you more than 6-8 hrs. The more comfortable you are with ChemDraw the more exponentially your life becomes easier. The quiz preparation and lab reports are going to be predominant grade determiners. 
The class is on a total point system so do well on the pre-lab they amount to a lab in the end!
",6,8,0,10179,"Ng, Fay",7197,Lit Hum
15,80016,2017-05-13 00:00:00,"
Dr. Fernandez is a very engaging, funny, and passionate professor! The course is essentially a Physiology course based on excitable cells (only). The course is divided into two parts (1) the physiology of neurology, and (2) physiology of muscle. There is are few physics concepts that will continue to reappear. As well as some calculus in graphing. Don't get bogged down on the physics and math- it is never tested in the exams. However, a general understanding of the concepts and followed by applications of the concepts is critical to get a good grade. Without a developed understanding of what the researchers were aiming, you won't be able to to score on the midterm. The average of the midterm was like a 29/45 - again its hard. However, the curve is very forgiving and Dr. Fernandez really takes care of your grade in the end. Had scored the average on both exams (midterm and final) and received an A overall. 
Though the exams are difficult, the most challenging are the discussions. These discussions are graded. So every thursday you will have to be prepared to discuss on a paper that should have won or has won a noble prize according to Dr. Fernandez. I'm speaking of the last paper Dr. Fernandez (lol). So they go over the paper and ask questions, the more you speak up and answer the questions the more checks you get. The # of checks get put on a bell curve and you get your grades based on that. The overall grade is 30% midterm, 30% discussion, 40% final.  
Exams were challenging because they would essentially be a thought-problem and predicting the result in a graphical manner. So the best prep would be to ask question!
Workload:
Midterm 30%
Final 40%
Discussion 30%
There is no homework but you do need to prep for discussion
",2,0,0,2595,"Fernandez, Julio",7197,Lit Hum
16,80018,2017-05-13 00:00:00,"
The material is a bit unmotivated: it seems like just a bag of tricks to solve PDEs. Some of the more advanced material felt like more effort than it was worth. However, for the most part, the class is not too hard, and I feel like I have a good mastery of the material after taking this class. I can now solve lots of PDEs.
Prof Brendle is a good lecturer. He explains the material rigorously and answers questions well.
Workload:
Weekly problem sets, one midterm, one final.
",0,0,0,13396,"Brendle, Simon",7197,Lit Hum
17,80019,2017-05-13 00:00:00,"
Great topics course from a great professor. Rocco is great at concrete complexity! Comprehensive survey of different low-level computational models (Boolean formulas, decision trees, branching programs, and constant depth circuits) and representative lower bounds in each model. We used communication complexity, linear algebra, and Fourier analysis of the hypercube as tools throughout. He proved all the results he presented, which was impressive: usually it is hard to present state-of-the art results due to the length of the proofs. Very convincing and thorough.

Workload:
Sporadic homework (10%)
Scribe notes for one class (30%)
Final project (40%)
",5,0,0,1724,"Servedio, Rocco",7197,Lit Hum
18,80020,2017-05-13 00:00:00,"
This was not the most interesting theoretical computer science course I have taken. Sure the material is very canonical: approximation algorithms for all of the standard problems, lower bounds, and reductions. However, it just did not hold my interest. The algorithms were all presented well, but they just were not that interesting. Perhaps part of the problem is I had seen most of the material before. But moreover, because each class we looked at new algorithms, it did not feel like the class was going anywhere, but rather starting over with a new problem each week.
Overall, not a bad class. Teaches you all the approximation algorithms you would want to know. Most of the material you would need to get started in the field of algorithms.
Workload:
3 rather long problem sets.
A final paper, 10-15 pages, based on outside readings and original work.
",0,3,1,2941,"Yannakakis, Mihalis",7197,Lit Hum
19,80028,2017-05-14 00:00:00,"
Vogel is a very smart man. His teaching style is very systemized in that he has a clear outline of what he wants to cover during any given lecture and he rarely gets sidetracked. Sometimes he speeds through certain concepts in lecture that you have to go over later on your own to understand fully.
His Econ class was very very very  math-heavy. Never on any midterm or final did we get a question about a purely economic question. The closest questions we would have that could be explained using words were those with SPNEs and whether or not a strategy was feasible. 
I would recommend this class to anyone who likes math. I was caught off guard and didn't do too well on the first midterm, but I did really well on the 2nd midterm and final once I realized you only needed to understand the math. I think you should go to lectures because he doesn't post the answers to examples he does in class on the online lecture notes. I never went to recitation though and I got an A in this class. I think he curved to a B+
Workload:
4 problem sets, 2 midterms, 1 final. Midterm and final were almost always differentvariations of questions that appeared on the homeworks or recitation questions he posts online
",0,0,0,4472,"Vogel, Jonathan",7197,Lit Hum
20,80029,2017-05-14 00:00:00,"
I really enjoyed taking Art Hum with Wamsler. I was very worried because I had never taken an art class before and had no idea how to critique art // write a paper about art. I went to office hours before the first paper was due and she talked me through a bunch of topics I could write on. She also circulated a list of things to mention during our second paper which was a comparison of two paintings.
The annoying part about this class is that it was an 840 and you had to make trips to museums or other sculpture sites to write your papers. I think she could tell when someone lied about going to the museum but I respected her for it.
She is a very interesting woman. I found her very funny just because of her particularly awkward German humor, but she was also a very kind woman and the type of teacher who never tried to force her view on anyone. She would give you an opinion of her painting or her interpretation--especially with something like Jackson Pollock--but if you disagreed she was okay with it.
I would recommend this class to literally anyone and I hope to take another class with her later on even though art is not anywhere in my major or minor. She spends her summers in Italy so she really has seen most of these works in person and she knows what she is taking about. She has genuine intentions and really just wants her students to learn.
Workload:
A 7-entry journal, a midterm, one presentation on a painting during the MET tour, presenting one journal entry, and a final. The midterm and finals were both very comprehensive. The hardest parts about them were memorizing the dates. Otherwise she would pick a painting and ask you something about how a certIn feature tied into the political situation of the time etc. 
",2,0,0,3564,"Wamsler, Caroline",7197,Lit Hum
21,80030,2017-05-14 00:00:00,"
Professor Arsic is a incredibly knowledgeable and engaging teacher. If you are interested in taking a CC class with a non-traditional curriculum then Professor Arsic is your woman. Arsic replaced Burke and Mill, and shortened the amount of time spent on Kant, in order to make room for more contemporary thinkers such as Glissant, and earlier American philosophers like Emerson and Thoreau. She is an expert on American transcendentalist thought and is quite facile in post-colonial literature and thought. As she is the head of the graduate department in English and Comp Lit at Columbia, you are unlikely to get a more experienced, over qualified teacher for CC. 
Workload:
2 papers, 4-5 pages each. A midterm and a final. Both very straightforward. She asks for responses to 5 questions which touch on the main topics of each of the authors studied. All in all not too much work.
",0,0,0,13315,"Arsic, Branka",7197,Lit Hum
22,80031,2017-05-14 00:00:00,"
Nice person, subpar professor, harsh grader.
Professor Watson's comments are deceptive in that compliments on first draft can quickly turn into bad grades for final draft.
All in all, avoid.
Workload:
Four progressions
",3,0,0,13021,"Watson, Alexandra",7197,Lit Hum
23,80032,2017-05-14 00:00:00,"
I was very impressed by how Bin Guo manages to smile and talk at the same time. However...
His lectures bear little difference from an audiobook of Rudin. He nearly always gives the same exposition and examples, and when Rudin reads ""Remark: [...]"" Bin Guo will say, ""Let me make a remark..."" I also noticed that many people took pictures of the board instead of taking notes, which meant that either he was going too fast or he was not terribly interesting. Re: the latter, I will grant that verifying that calculus works is not the most exciting subject matter in the world.
He is also not very helpful outside of class. I once asked him to explain why my proof on the midterm was incorrect, because all he wrote was ""?"", and all he had to say was, ""This part of your proof is OK. The rest is bad and not good
Workload:
Homework (15%, one dropped) consisted of 2 or 3 problems, half of them out of Rudin. Apparently cheating was rife.
Exams were a bit too long. The midterms were reasonable, the final less so (10 questions, each with multiple parts; the mean was 38%). Know your counterexamples for the true/false questions. He provides practice problems, which are somewhat similar.
",3,2,1,13282,"Guo, Bin",7197,Lit Hum
24,80033,2017-05-14 00:00:00,"
Reviewer has not received the grades but likely to receive an A.
Professor Marka is clearly a first class astrophysicist but felt that lectures were not delivered in the most coherent manner. Some questions on the finals and homeworks were not explicitly discussed in class which left some students confused. My recommendation is to go to class to see experiments in class and review the slides at home. One homework had 20 pages so be warned that this class may not be as easy as before.
Workload:
Four homeworks 30%, three midterm (lowest dropped) 30%, one final 30%, one paper 10%
",0,0,0,2817,"Marka, Szabolcs",7197,Lit Hum
25,80034,2017-05-14 00:00:00,"
Pros - 
1. Very straight forward exams - no tricks
2. Problem set solutions are all available online/people have the old solutions 
3. One midterm, one final - no projects
Cons - 
1. Class is boring
2. Lecture slides are not posted beforehand, so it's hard to pay attention in class - you will find yourself scrambling to copy everything down instead of absorbing the material
3. Very, very slight curve in the class (but this means that the class average is already high, and this should say something about the exams - they aren't hard)
FAQ:
Do I need to go to class? No
Are the exams hard? No, not really. Very straight forward - just study old exams, problem set solutions, etc..
Is the class time consuming? It doesn't have to be if you just copy the problem set solutions for the homework. It only gets busy before the midterm and the final - just go hard then. 
Overall assessment: Prob the best and least stressful metrics class you can take. B+ overall assessment of the course. 


Workload:
9 psets (all solutions online)
midterm
final 
",0,2,1,10226,"Arkonac, Seyhan",7197,Lit Hum
26,80035,2017-05-14 00:00:00,"
This class was challenging yet enjoyable. Thaddeus is very thorough, goes at a good pace, and manages to be quite entertaining. He is very clear and efficient in the proofs he gives and draws nice diagrams where appropriate. Where the material was more challenging, e.g. Galois theory, he slowed down to give lots of examples, which was helpful. 
He tries to encourage participation, which may or may not have been successful, and answers questions effectively, both in class and during office hours. In fact, if you knock on his door anytime, he will take the time to answer your question if it is not too long.
My only complaint is that in Algebra I we spent a bit too much time on introductory material (propositional logic, equivalence relations, elementary number theory) so that midterm 1 did not cover groups at all.
Nevertheless, probably the best professor to take Algebra with. Everyone in the class really liked him; a lot of us are going on to his Topology class next semester.
Workload:
Homework: 20%, 7-9 problems, sometimes with multiple parts, usually takes at least 1-2 afternoons of thinking, usually proving somewhat interesting results.
Midterms consisted of 7 problems, designed to have short elegant answers, which is very satisfying. Final was a double-sized midterm.
All in all, nontrivial but very reasonable.
",2,0,0,414,"Thaddeus, Michael",7197,Lit Hum
27,80036,2017-05-14 00:00:00,"
You either love or hate Vincent, and I hate Vincent. He does things that people seem to find endearing, e.g. eat chalk, set the carpet on fire, imitate Trump, tell stories about his strange friends, jump around screaming... I find them irrelevant and distracting. He appears to treat class as a means of entertaining himself and perhaps us, with teaching French as a secondary goal. More problematically, he spends most of class speaking English or, worse, translating French into English, which defeats the purpose of a language class. We were allowed to speak English or mispronounce words in French with few corrections. There was no listening component in the tests either. Consequently, my written French improved somewhat over the semester, but my oral ability deteriorated considerably. The presentations at the end of the semester were insufficient in addressing this and an afterthought at best.
We covered 7 chapters of Sur le vif, meaning vocab at the start of the chapter and grammar at the back of the book. Otherwise, we barely touched the text. I did not find this to be substantially more than Elementary 2; too much time was spent on review. So, I don't know if I learnt all that much in this class.
He does grade and return things quickly, however.
Workload:
Quia, which is checked every couple weeks or so, and written homework to be turned in once in a while.
5 rédactions + rewrites.
3 tests, each covering 2 chapters. Final covering vocab for chapter 7 + grammar for the entire semester.
1 group presentation (4 min per person), 1 individual presentation (8-10 min).
",0,0,0,518,"Aurora, Vincent",7197,Lit Hum
28,80037,2017-05-14 00:00:00,"
A well-executed class. Tal Malkin is very clear, puts a lot of effort into teaching, and knows that mathematical maturity among her audience varies wildly. Thus, she gives intuition as well as rigor, followed by many examples. She likes to get people to participate in lecture by answering or asking questions. This can be either illuminating or frustrating, depending on said people in class.
For the most part, lectures followed Sipser quite closely, although she merely sketched many of the more involved proofs, e.g. for PCP. The material was interesting enough, and she tries to give some motivation or application. However, the complexity portion of the class was much too rushed: we skipped many proofs and handwaved everything else.
Recitation notes were regularly posted, and these were quite long and poorly LaTeXed but very thorough, so I can't complain.
Most everybody who takes this class has to, so I recommend taking her iteration of it.
Workload:
9 homeworks, 1 dropped - 15%. Requires a little but not too much thought. Sometimes annoyingly tedious, especially in the beginning portion of the class where formal rather than high-level descriptions were required. The TAs seemed to grade reasonably, although once I had 5 points taken off a proof which was ""lazy"" (i.e. sneaky) and ""didn't do what they were looking for"", which seemed silly.
Midterm - 40%. Very easy, although the previous semester's (= our practice midterm) was a bit harder. 2 double-sided cheat sheets allowed.
Non-cumulative final - 45%. A bit harder, much more proofy. 2 double-sided cheat sheets allowed.
",2,0,0,1621,"Malkin, Tal",7197,Lit Hum
